"refund_id","original_tran_id","refund_time","employee_id","reason","detailed_id","quantity","amount"
6781,43440,"2025-04-05 00:00:00",24,"Changed mind",116913,"2.000","36.00"
6782,23552,"2025-03-23 00:00:00",7,"Quality/Expired",63289,"1.000","3.06"
6783,11897,"2025-02-16 00:00:00",14,"Changed mind",32055,"4.000","12.00"
6784,22063,"2025-06-23 00:00:00",7,"Defective",59288,"2.000","9.00"
6785,21814,"2025-05-16 00:00:00",18,"Changed mind",58598,"1.000","25.00"
6786,36518,"2025-06-08 00:00:00",38,"Quality/Expired",98272,"2.000","3.00"
6787,15646,"2025-06-01 00:00:00",28,"Defective",42077,"1.000","3.00"
6788,21689,"2025-04-13 00:00:00",3,"Quality/Expired",58261,"1.000","7.00"
6789,9388,"2025-05-12 00:00:00",24,"Defective",25324,"1.000","2.35"
6790,43593,"2025-06-22 00:00:00",14,"Changed mind",117316,"2.000","7.67"
6791,43505,"2025-03-25 00:00:00",7,"Wrong item",117086,"2.000","5.00"
6792,36283,"2025-02-20 00:00:00",3,"Other",97629,"1.000","2.00"
6793,15616,"2025-07-24 00:00:00",47,"Defective",41996,"1.000","2.50"
6794,23804,"2025-07-26 00:00:00",7,"Wrong item",63954,"3.000","18.00"
6795,31455,"2025-05-23 00:00:00",24,"Changed mind",84551,"2.000","15.00"
6796,45325,"2025-03-26 00:00:00",7,"Defective",122021,"1.000","2.50"
6797,49215,"2025-01-24 00:00:00",3,"Defective",132503,"1.000","9.00"
6798,36021,"2025-02-02 00:00:00",47,"Wrong item",96928,"1.000","1.50"
6799,34513,"2025-02-25 00:00:00",38,"Changed mind",92856,"1.000","66.55"
6800,46574,"2025-07-04 00:00:00",40,"Defective",125432,"2.000","8.00"
6801,13141,"2025-04-09 00:00:00",14,"Other",35440,"2.000","3.00"
6802,4492,"2025-06-19 00:00:00",18,"Changed mind",12066,"1.000","2.50"
6803,5121,"2025-01-31 00:00:00",47,"Quality/Expired",13753,"2.000","30.00"
6804,46241,"2025-04-02 00:00:00",24,"Changed mind",124506,"2.000","24.00"
6805,15445,"2025-03-01 00:00:00",40,"Wrong item",41539,"1.000","3.00"
6806,44994,"2025-07-05 00:00:00",24,"Defective",121087,"1.000","7.00"
6807,1739,"2025-06-08 00:00:00",46,"Quality/Expired",4659,"4.000","28.00"
6808,2750,"2025-02-12 00:00:00",24,"Wrong item",7354,"1.000","4.00"
6809,30625,"2025-05-21 00:00:00",14,"Quality/Expired",82293,"4.000","6.00"
6810,5603,"2025-03-29 00:00:00",3,"Other",15042,"1.000","4.00"
6811,48826,"2025-06-15 00:00:00",24,"Wrong item",131448,"1.000","2.55"
6812,12231,"2025-03-04 00:00:00",14,"Defective",32946,"1.000","2.00"
6813,14823,"2025-05-01 00:00:00",47,"Quality/Expired",39872,"3.000","6.00"
6814,34231,"2025-04-20 00:00:00",40,"Quality/Expired",92101,"5.000","25.00"
6815,11093,"2025-03-23 00:00:00",14,"Changed mind",29873,"3.000","45.00"
6816,1082,"2025-03-22 00:00:00",18,"Other",2883,"1.000","25.00"
6817,20750,"2025-05-18 00:00:00",28,"Changed mind",55744,"4.000","32.00"
6818,24223,"2025-07-27 00:00:00",18,"Changed mind",65116,"1.000","2.37"
6819,8638,"2025-05-26 00:00:00",3,"Other",23260,"3.000","2.70"
6820,43894,"2025-04-18 00:00:00",3,"Changed mind",118155,"2.000","18.00"
6821,2140,"2025-06-21 00:00:00",14,"Changed mind",5747,"1.000","2.50"
6822,36295,"2025-08-07 00:00:00",46,"Changed mind",97668,"3.000","16.50"
6823,27709,"2025-04-23 00:00:00",14,"Other",74457,"2.000","7.00"
6824,21118,"2025-04-15 00:00:00",24,"Quality/Expired",56737,"1.000","9.00"
6825,30145,"2025-02-04 00:00:00",7,"Wrong item",81024,"1.000","6.44"
6826,29888,"2025-04-21 00:00:00",7,"Changed mind",80320,"3.000","30.00"
6827,16910,"2025-07-07 00:00:00",14,"Quality/Expired",45469,"2.000","20.00"
6828,43507,"2025-08-18 00:00:00",3,"Quality/Expired",117093,"2.000","3.00"
6829,339,"2025-06-06 00:00:00",14,"Other",914,"2.000","6.00"
6830,1086,"2025-03-07 00:00:00",7,"Defective",2895,"2.000","4.54"
6831,15066,"2025-07-06 00:00:00",40,"Other",40526,"1.000","2.12"
6832,29283,"2025-05-30 00:00:00",28,"Defective",78626,"3.000","9.00"
6833,16420,"2025-02-24 00:00:00",47,"Wrong item",44171,"2.000","5.10"
6834,47538,"2025-06-18 00:00:00",47,"Other",128003,"3.000","10.50"
6835,16712,"2025-04-13 00:00:00",14,"Changed mind",44952,"1.000","6.00"
6836,12043,"2025-04-03 00:00:00",38,"Wrong item",32446,"1.000","4.75"
6837,25603,"2025-02-23 00:00:00",40,"Changed mind",68812,"5.000","10.00"
6838,47958,"2025-05-23 00:00:00",38,"Defective",129131,"1.000","3.50"
6839,33184,"2025-07-29 00:00:00",3,"Quality/Expired",89281,"1.000","3.00"
6840,42472,"2025-05-04 00:00:00",14,"Changed mind",114332,"1.000","4.75"
6841,39501,"2025-05-19 00:00:00",24,"Defective",106300,"2.000","9.50"
6842,35068,"2025-06-23 00:00:00",7,"Changed mind",94391,"2.000","8.00"
6843,45029,"2025-01-22 00:00:00",28,"Wrong item",121188,"1.000","6.00"
6844,5408,"2025-06-12 00:00:00",38,"Changed mind",14502,"1.000","10.00"
6845,10125,"2025-03-16 00:00:00",24,"Defective",27289,"2.000","5.00"
6846,608,"2025-08-01 00:00:00",46,"Wrong item",1637,"1.000","6.00"
6847,23696,"2025-03-08 00:00:00",24,"Wrong item",63680,"2.000","5.78"
6848,34221,"2025-02-12 00:00:00",7,"Defective",92073,"2.000","18.00"
6849,29546,"2025-01-10 00:00:00",47,"Changed mind",79363,"2.000","18.00"
6850,49512,"2025-05-13 00:00:00",47,"Wrong item",133319,"2.000","5.90"
6851,40913,"2025-04-20 00:00:00",47,"Defective",110156,"1.000","8.59"
6852,39237,"2025-04-08 00:00:00",28,"Wrong item",105574,"4.000","10.00"
6853,30938,"2025-02-08 00:00:00",18,"Changed mind",83159,"3.000","7.50"
6854,25676,"2025-06-03 00:00:00",18,"Other",69014,"2.000","4.00"
6855,23310,"2025-05-24 00:00:00",47,"Changed mind",62617,"2.000","12.60"
6856,12426,"2025-07-11 00:00:00",14,"Quality/Expired",33474,"2.000","30.00"
6857,35926,"2025-07-03 00:00:00",18,"Other",96668,"3.000","3.00"
6858,35767,"2025-03-27 00:00:00",28,"Changed mind",96231,"1.000","13.87"
6859,14699,"2025-01-15 00:00:00",24,"Quality/Expired",39543,"1.000","1.45"
6860,30503,"2025-07-26 00:00:00",3,"Defective",81968,"3.000","30.90"
6861,48694,"2025-05-30 00:00:00",18,"Defective",131096,"1.000","5.00"
6862,31161,"2025-02-16 00:00:00",46,"Quality/Expired",83764,"1.000","5.00"
6863,28718,"2025-03-03 00:00:00",47,"Defective",77133,"2.000","6.00"
6864,40053,"2025-02-03 00:00:00",3,"Changed mind",107828,"3.000","7.35"
6865,18682,"2025-05-19 00:00:00",40,"Defective",50263,"1.000","3.50"
6866,22683,"2025-07-04 00:00:00",24,"Other",60907,"1.000","14.02"
6867,43179,"2025-04-07 00:00:00",47,"Changed mind",116217,"3.000","14.25"
6868,14942,"2025-06-19 00:00:00",40,"Changed mind",40198,"2.000","4.80"
6869,13295,"2025-01-17 00:00:00",24,"Changed mind",35863,"1.000","7.31"
6870,1833,"2025-04-22 00:00:00",3,"Defective",4922,"4.000","13.80"
6871,44198,"2025-05-04 00:00:00",28,"Defective",118975,"2.000","4.00"
6872,45381,"2025-08-15 00:00:00",24,"Other",122170,"1.000","2.40"
6873,29042,"2025-08-05 00:00:00",47,"Changed mind",77998,"1.000","2.50"
6874,12780,"2025-08-01 00:00:00",14,"Wrong item",34449,"2.000","5.00"
6875,30812,"2025-04-29 00:00:00",14,"Other",82830,"1.000","3.71"
6876,30311,"2025-04-26 00:00:00",18,"Other",81461,"1.000","9.00"
6877,13212,"2025-05-06 00:00:00",46,"Changed mind",35632,"1.000","1.50"
6878,6530,"2025-07-11 00:00:00",14,"Changed mind",17567,"2.000","14.00"
6879,48985,"2025-03-25 00:00:00",24,"Defective",131858,"3.000","36.00"
6880,1752,"2025-08-03 00:00:00",28,"Quality/Expired",4695,"1.000","9.50"
6881,26395,"2025-07-25 00:00:00",14,"Defective",70969,"2.000","10.00"
6882,14562,"2025-04-29 00:00:00",3,"Defective",39179,"2.000","4.00"
6883,23810,"2025-06-14 00:00:00",18,"Quality/Expired",63972,"2.000","10.00"
6884,10415,"2025-02-10 00:00:00",3,"Quality/Expired",28037,"2.000","4.00"
6885,5347,"2025-04-06 00:00:00",47,"Quality/Expired",14343,"1.000","2.30"
6886,10841,"2025-06-03 00:00:00",14,"Quality/Expired",29195,"3.000","24.00"
6887,14306,"2025-05-17 00:00:00",24,"Wrong item",38524,"1.000","1.45"
6888,20745,"2025-06-12 00:00:00",18,"Other",55731,"2.000","9.00"
6889,27201,"2025-03-20 00:00:00",14,"Changed mind",73111,"2.000","6.40"
6890,39849,"2025-02-17 00:00:00",40,"Other",107287,"2.000","12.00"
6891,48555,"2025-01-25 00:00:00",47,"Defective",130729,"1.000","4.00"
6892,10697,"2025-02-18 00:00:00",7,"Defective",28818,"1.000","6.00"
6893,33721,"2025-06-13 00:00:00",46,"Changed mind",90737,"2.000","4.00"
6894,22111,"2025-06-09 00:00:00",7,"Defective",59416,"4.000","7.31"
6895,10137,"2025-07-02 00:00:00",38,"Wrong item",27321,"2.000","18.00"
6896,38910,"2025-03-11 00:00:00",28,"Changed mind",104713,"2.000","5.00"
6897,3584,"2025-01-31 00:00:00",38,"Quality/Expired",9606,"1.000","1.50"
6898,47705,"2025-03-24 00:00:00",14,"Quality/Expired",128439,"1.000","21.00"
6899,32225,"2025-04-22 00:00:00",7,"Wrong item",86650,"1.000","8.00"
6900,1972,"2025-06-23 00:00:00",24,"Changed mind",5279,"4.000","8.00"
6901,11447,"2025-04-08 00:00:00",24,"Defective",30874,"2.000","36.00"
6902,34834,"2025-04-03 00:00:00",3,"Defective",93734,"2.000","3.60"
6903,32155,"2025-03-17 00:00:00",47,"Wrong item",86458,"2.000","5.50"
6904,277,"2025-06-06 00:00:00",24,"Defective",743,"1.000","4.50"
6905,48091,"2025-02-01 00:00:00",7,"Changed mind",129473,"4.000","22.00"
6906,16598,"2025-03-29 00:00:00",47,"Quality/Expired",44648,"1.000","4.00"
6907,21034,"2025-02-09 00:00:00",28,"Defective",56513,"1.000","1.50"
6908,9395,"2025-04-10 00:00:00",18,"Wrong item",25343,"3.000","18.00"
6909,26014,"2025-07-13 00:00:00",40,"Quality/Expired",69943,"1.000","1.75"
6910,26136,"2025-04-22 00:00:00",7,"Changed mind",70278,"2.000","24.00"
6911,15840,"2025-03-07 00:00:00",7,"Wrong item",42598,"1.000","6.00"
6912,12539,"2025-06-05 00:00:00",38,"Changed mind",33787,"1.000","2.00"
6913,39852,"2025-06-05 00:00:00",14,"Changed mind",107294,"1.000","9.00"
6914,14100,"2025-05-03 00:00:00",24,"Defective",38002,"1.000","9.00"
6915,14375,"2025-04-14 00:00:00",14,"Changed mind",38695,"1.000","1.00"
6916,29920,"2025-03-19 00:00:00",18,"Changed mind",80408,"1.000","98.43"
6917,21316,"2025-03-13 00:00:00",28,"Defective",57279,"1.000","1.75"
6918,7770,"2025-05-28 00:00:00",40,"Defective",20917,"3.000","7.50"
6919,7853,"2025-02-08 00:00:00",24,"Changed mind",21143,"1.000","3.00"
6920,22832,"2025-07-02 00:00:00",47,"Other",61309,"2.000","5.00"
6921,5429,"2025-03-17 00:00:00",38,"Quality/Expired",14553,"4.000","57.56"
6922,17325,"2025-05-23 00:00:00",40,"Changed mind",46615,"1.000","3.00"
6923,9835,"2025-02-20 00:00:00",40,"Changed mind",26490,"2.000","8.00"
6924,37033,"2025-04-26 00:00:00",24,"Changed mind",99667,"3.000","9.00"
6925,26095,"2025-07-08 00:00:00",47,"Defective",70164,"1.000","0.20"
6926,20860,"2025-05-18 00:00:00",40,"Changed mind",56046,"2.000","5.00"
6927,35056,"2025-08-21 00:00:00",7,"Wrong item",94358,"1.000","4.50"
6928,48339,"2025-04-16 00:00:00",40,"Changed mind",130162,"2.000","6.00"
6929,35070,"2025-02-14 00:00:00",7,"Changed mind",94395,"2.000","5.00"
6930,8883,"2025-05-26 00:00:00",3,"Defective",23927,"1.000","4.75"
6931,47352,"2025-01-25 00:00:00",28,"Quality/Expired",127503,"2.000","4.00"
6932,3704,"2025-06-30 00:00:00",7,"Changed mind",9933,"1.000","2.22"
6933,9766,"2025-02-05 00:00:00",28,"Changed mind",26311,"1.000","12.00"
6934,27696,"2025-05-15 00:00:00",28,"Quality/Expired",74428,"2.000","14.00"
6935,712,"2025-01-22 00:00:00",3,"Defective",1898,"1.000","14.44"
6936,48993,"2025-03-08 00:00:00",47,"Defective",131880,"1.000","2.00"
6937,41160,"2025-07-28 00:00:00",47,"Defective",110818,"2.000","7.69"
6938,20714,"2025-04-10 00:00:00",3,"Changed mind",55652,"1.000","6.00"
6939,39046,"2025-02-17 00:00:00",14,"Wrong item",105076,"5.000","8.11"
6940,26553,"2025-05-20 00:00:00",3,"Quality/Expired",71383,"2.000","11.00"
6941,17976,"2025-04-20 00:00:00",38,"Changed mind",48367,"3.000","90.00"
6942,5353,"2025-01-18 00:00:00",3,"Quality/Expired",14361,"1.000","3.00"
6943,25280,"2025-05-27 00:00:00",46,"Quality/Expired",67940,"1.000","1.00"
6944,41853,"2025-04-07 00:00:00",40,"Wrong item",112671,"1.000","1.75"
6945,36984,"2025-02-14 00:00:00",3,"Quality/Expired",99533,"3.000","7.65"
6946,17070,"2025-02-13 00:00:00",28,"Defective",45903,"1.000","15.50"
6947,32271,"2025-03-13 00:00:00",14,"Changed mind",86776,"2.000","19.30"
6948,23488,"2025-03-25 00:00:00",28,"Quality/Expired",63114,"1.000","9.00"
6949,8024,"2025-03-30 00:00:00",7,"Wrong item",21597,"2.000","9.00"
6950,10476,"2025-04-05 00:00:00",18,"Other",28200,"2.000","3.60"
6951,34753,"2025-04-21 00:00:00",46,"Defective",93514,"2.000","56.15"
6952,24539,"2025-08-09 00:00:00",28,"Quality/Expired",65952,"2.000","9.50"
6953,38637,"2025-01-10 00:00:00",3,"Defective",103987,"1.000","1.75"
6954,20354,"2025-05-13 00:00:00",28,"Wrong item",54694,"2.000","30.00"
6955,5796,"2025-07-02 00:00:00",3,"Quality/Expired",15558,"2.000","10.60"
6956,40157,"2025-05-02 00:00:00",14,"Changed mind",108089,"2.000","3.50"
6957,24701,"2025-06-04 00:00:00",18,"Defective",66385,"4.000","6.00"
6958,30589,"2025-04-06 00:00:00",18,"Quality/Expired",82206,"2.000","5.00"
6959,10762,"2025-02-09 00:00:00",14,"Defective",28996,"1.000","2.50"
6960,13296,"2025-04-15 00:00:00",3,"Changed mind",35864,"3.000","75.00"
6961,34735,"2025-03-29 00:00:00",46,"Other",93465,"1.000","9.00"
6962,38625,"2025-07-02 00:00:00",7,"Quality/Expired",103959,"1.000","4.45"
6963,18139,"2025-05-17 00:00:00",28,"Other",48816,"1.000","6.20"
6964,45919,"2025-03-03 00:00:00",40,"Quality/Expired",123626,"4.000","28.00"
6965,24589,"2025-03-29 00:00:00",14,"Defective",66088,"3.000","16.50"
6966,38696,"2025-04-22 00:00:00",7,"Quality/Expired",104149,"1.000","1.00"
6967,14846,"2025-03-26 00:00:00",28,"Changed mind",39941,"1.000","4.30"
6968,11555,"2025-06-07 00:00:00",38,"Changed mind",31162,"2.000","13.60"
6969,24348,"2025-06-27 00:00:00",3,"Defective",65448,"1.000","4.50"
6970,28564,"2025-05-28 00:00:00",38,"Changed mind",76716,"4.000","20.00"
6971,19701,"2025-08-03 00:00:00",14,"Changed mind",52996,"2.000","17.80"
6972,6835,"2025-04-07 00:00:00",28,"Wrong item",18403,"1.000","4.51"
6973,26896,"2025-08-02 00:00:00",47,"Changed mind",72294,"1.000","30.00"
6974,1079,"2025-04-24 00:00:00",28,"Defective",2874,"4.000","24.40"
6975,16894,"2025-03-22 00:00:00",18,"Defective",45431,"1.000","2.50"
6976,18124,"2025-07-11 00:00:00",18,"Wrong item",48770,"4.000","12.00"
6977,4670,"2025-03-20 00:00:00",46,"Quality/Expired",12532,"1.000","4.00"
6978,12915,"2025-05-04 00:00:00",28,"Changed mind",34826,"3.000","12.00"
6979,16051,"2025-06-13 00:00:00",24,"Defective",43182,"1.000","1.68"
6980,19194,"2025-03-20 00:00:00",7,"Changed mind",51616,"1.000","5.00"
6981,1630,"2025-05-26 00:00:00",47,"Changed mind",4362,"3.000","16.50"
6982,40168,"2025-06-06 00:00:00",3,"Defective",108114,"1.000","4.75"
6983,41929,"2025-06-15 00:00:00",14,"Quality/Expired",112876,"3.000","12.00"
6984,7500,"2025-03-12 00:00:00",24,"Changed mind",20175,"2.000","6.30"
6985,36751,"2025-07-03 00:00:00",7,"Quality/Expired",98897,"2.000","20.60"
6986,43352,"2025-06-12 00:00:00",46,"Defective",116696,"2.000","16.00"
6987,36633,"2025-08-27 00:00:00",14,"Other",98584,"5.000","12.50"
6988,15325,"2025-06-21 00:00:00",38,"Wrong item",41210,"3.000","15.00"
6989,39808,"2025-01-07 00:00:00",18,"Changed mind",107169,"1.000","5.00"
6990,15033,"2025-06-24 00:00:00",40,"Defective",40437,"1.000","1.50"
6991,16346,"2025-04-20 00:00:00",40,"Wrong item",43964,"1.000","8.90"
6992,18289,"2025-01-25 00:00:00",18,"Changed mind",49227,"1.000","1.00"
6993,31894,"2025-08-09 00:00:00",40,"Changed mind",85739,"2.000","14.51"
6994,14663,"2025-04-23 00:00:00",47,"Quality/Expired",39447,"2.000","11.77"
6995,8170,"2025-04-08 00:00:00",24,"Quality/Expired",22012,"3.000","13.50"
6996,2618,"2025-02-09 00:00:00",24,"Changed mind",7009,"2.000","5.00"
6997,3039,"2025-01-23 00:00:00",47,"Defective",8098,"4.000","10.00"
6998,14214,"2025-03-15 00:00:00",28,"Changed mind",38294,"3.000","9.98"
6999,12958,"2025-08-08 00:00:00",46,"Quality/Expired",34937,"1.000","4.50"
7000,2766,"2025-05-02 00:00:00",47,"Quality/Expired",7399,"4.000","0.80"
7001,24245,"2025-05-19 00:00:00",40,"Quality/Expired",65179,"1.000","53.82"
7002,25848,"2025-06-25 00:00:00",40,"Quality/Expired",69469,"1.000","2.50"
7003,48825,"2025-02-24 00:00:00",46,"Wrong item",131446,"1.000","2.50"
7004,36819,"2025-06-04 00:00:00",40,"Defective",99074,"4.000","16.00"
7005,362,"2025-03-13 00:00:00",38,"Changed mind",973,"2.000","4.00"
7006,23258,"2025-03-12 00:00:00",46,"Defective",62478,"1.000","6.00"
7007,40216,"2025-03-12 00:00:00",14,"Defective",108253,"1.000","2.82"
7008,35209,"2025-05-29 00:00:00",38,"Changed mind",94755,"2.000","3.62"
7009,14465,"2025-03-10 00:00:00",14,"Defective",38922,"1.000","4.75"
7010,7838,"2025-03-28 00:00:00",14,"Quality/Expired",21108,"1.000","8.00"
7011,32061,"2025-06-26 00:00:00",14,"Defective",86202,"4.000","20.00"
7012,14572,"2025-06-03 00:00:00",14,"Defective",39208,"1.000","4.30"
7013,42309,"2025-04-16 00:00:00",3,"Wrong item",113881,"2.000","3.00"
7014,33263,"2025-01-30 00:00:00",47,"Wrong item",89500,"1.000","2.50"
7015,32654,"2025-01-14 00:00:00",38,"Other",87790,"1.000","2.50"
7016,49498,"2025-04-04 00:00:00",47,"Wrong item",133283,"1.000","10.00"
7017,37044,"2025-01-24 00:00:00",40,"Defective",99692,"1.000","9.00"
7018,38065,"2025-06-12 00:00:00",14,"Quality/Expired",102469,"1.000","10.00"
7019,26481,"2025-03-28 00:00:00",3,"Defective",71194,"3.000","21.00"
7020,9171,"2025-04-06 00:00:00",40,"Changed mind",24710,"3.000","27.00"
7021,40890,"2025-04-13 00:00:00",38,"Changed mind",110086,"1.000","0.90"
7022,19499,"2025-01-30 00:00:00",7,"Changed mind",52432,"1.000","4.00"
7023,34556,"2025-04-15 00:00:00",7,"Quality/Expired",92980,"1.000","1.50"
7024,22273,"2025-05-08 00:00:00",47,"Changed mind",59855,"3.000","18.00"
7025,32954,"2025-04-20 00:00:00",24,"Quality/Expired",88646,"2.000","5.50"
7026,1186,"2025-07-07 00:00:00",3,"Defective",3176,"1.000","2.50"
7027,46112,"2025-07-05 00:00:00",40,"Changed mind",124148,"2.000","23.00"
7028,48763,"2025-08-11 00:00:00",40,"Quality/Expired",131275,"1.000","1.92"
7029,3111,"2025-05-27 00:00:00",3,"Changed mind",8298,"1.000","9.00"
7030,12338,"2025-04-03 00:00:00",40,"Quality/Expired",33235,"2.000","9.00"
7031,18310,"2025-06-24 00:00:00",7,"Changed mind",49282,"1.000","1.00"
7032,29078,"2025-03-18 00:00:00",46,"Defective",78087,"3.000","7.50"
7033,37090,"2025-07-11 00:00:00",47,"Defective",99817,"3.000","34.80"
7034,37070,"2025-04-13 00:00:00",14,"Changed mind",99764,"5.000","32.50"
7035,4263,"2025-03-04 00:00:00",14,"Wrong item",11440,"1.000","6.00"
7036,27213,"2025-06-08 00:00:00",38,"Changed mind",73144,"5.000","15.00"
7037,25385,"2025-02-19 00:00:00",38,"Quality/Expired",68209,"2.000","30.00"
7038,42528,"2025-05-23 00:00:00",7,"Quality/Expired",114470,"2.000","18.29"
7039,37802,"2025-08-07 00:00:00",47,"Changed mind",101768,"1.000","2.10"
7040,43589,"2025-03-23 00:00:00",47,"Quality/Expired",117309,"1.000","4.00"
7041,31138,"2025-07-31 00:00:00",3,"Changed mind",83702,"2.000","8.00"
7042,34727,"2025-07-21 00:00:00",46,"Quality/Expired",93439,"2.000","13.00"
7043,545,"2025-02-21 00:00:00",14,"Changed mind",1467,"4.000","16.00"
7044,5376,"2025-04-14 00:00:00",40,"Defective",14423,"1.000","1.84"
7045,43446,"2025-05-11 00:00:00",47,"Quality/Expired",116930,"2.000","3.00"
7046,24245,"2025-04-30 00:00:00",38,"Defective",65178,"2.000","5.70"
7047,19644,"2025-04-26 00:00:00",40,"Wrong item",52823,"1.000","2.55"
7048,48904,"2025-05-07 00:00:00",3,"Quality/Expired",131659,"1.000","3.00"
7049,42836,"2025-07-25 00:00:00",28,"Changed mind",115293,"1.000","2.90"
7050,756,"2025-02-10 00:00:00",40,"Changed mind",2011,"1.000","8.90"
7051,36558,"2025-02-11 00:00:00",28,"Changed mind",98375,"2.000","3.50"
7052,27239,"2025-03-30 00:00:00",47,"Quality/Expired",73214,"1.000","4.00"
7053,7417,"2025-05-24 00:00:00",46,"Defective",19964,"2.000","5.00"
7054,34269,"2025-04-13 00:00:00",14,"Wrong item",92200,"3.000","28.95"
7055,39749,"2025-07-15 00:00:00",28,"Changed mind",107003,"4.000","16.00"
7056,24555,"2025-06-20 00:00:00",38,"Defective",65993,"1.000","4.00"
7057,42928,"2025-05-03 00:00:00",14,"Defective",115541,"1.000","6.00"
7058,44252,"2025-04-16 00:00:00",47,"Other",119114,"3.000","63.00"
7059,13138,"2025-04-04 00:00:00",28,"Other",35432,"1.000","1.50"
7060,21401,"2025-06-11 00:00:00",46,"Changed mind",57522,"1.000","5.00"
7061,20254,"2025-03-28 00:00:00",46,"Wrong item",54440,"2.000","5.00"
7062,24732,"2025-08-10 00:00:00",28,"Quality/Expired",66470,"1.000","1.75"
7063,13676,"2025-06-07 00:00:00",7,"Changed mind",36857,"1.000","2.50"
7064,11969,"2025-03-24 00:00:00",47,"Defective",32246,"1.000","8.40"
7065,17718,"2025-08-13 00:00:00",24,"Wrong item",47656,"1.000","0.95"
7066,5690,"2025-08-07 00:00:00",24,"Changed mind",15274,"2.000","19.00"
7067,12569,"2025-02-07 00:00:00",14,"Defective",33866,"2.000","9.50"
7068,31964,"2025-08-11 00:00:00",40,"Other",85948,"1.000","3.00"
7069,21194,"2025-04-30 00:00:00",14,"Defective",56945,"1.000","1.76"
7070,1648,"2025-05-03 00:00:00",3,"Changed mind",4409,"3.000","10.88"
7071,31446,"2025-06-28 00:00:00",28,"Wrong item",84526,"1.000","10.00"
